--- TRADE SIMULATION RESULTS (M1 VERIFIED) ---
Period: 2024-01-01 to Present
Initial Equity: $1000.00
Threshold: 95.0%
Risk per trade: 1.0%
-------------------------------------------------------------------------------------
Entry Time                Exit Time                 Type     Status       Equity         
2025-06-13 04:30:00       2025-06-13 04:35:00       SELL     TP           $8129914619001226.00
2025-06-13 04:45:00       2025-06-13 05:24:00       SELL     SL           $8048615472811214.00
2025-06-13 05:30:00       2025-06-13 05:54:00       SELL     SL           $7968129318083102.00
2025-06-13 06:00:00       2025-06-13 16:35:00       SELL     SL           $7888448024902271.00
2025-06-13 17:15:00       2025-06-13 17:16:00       SELL     TP           $8046216985400316.00
2025-06-13 17:30:00       2025-06-13 17:45:00       SELL     SL           $7965754815546313.00
2025-06-16 03:00:00       2025-06-16 03:01:00       SELL     TP           $8125069911857239.00
2025-06-16 03:15:00       2025-06-16 03:44:00       SELL     TP           $8287571310094384.00
2025-06-16 05:00:00       2025-06-16 06:01:00       SELL     TP           $8453322736296272.00
2025-06-16 09:15:00       2025-06-16 10:12:00       BUY      SL           $8368789508933309.00
2025-06-16 11:30:00       2025-06-16 13:22:00       SELL     TP           $8536165299111975.00
2025-06-16 16:15:00       2025-06-16 16:16:00       SELL     TP           $8706888605094214.00
2025-06-16 16:30:00       2025-06-16 16:54:00       SELL     TP           $8881026377196098.00
2025-06-16 17:15:00       2025-06-16 17:16:00       BUY      TP           $9058646904740020.00
2025-06-16 18:15:00       2025-06-16 18:16:00       SELL     TP           $9239819842834820.00
2025-06-16 18:30:00       2025-06-16 19:22:00       SELL     TP           $9424616239691516.00
2025-06-17 02:45:00       2025-06-17 02:46:00       SELL     TP           $9613108564485346.00
2025-06-17 03:00:00       2025-06-17 03:01:00       SELL     TP           $9805370735775052.00
2025-06-17 03:15:00       2025-06-17 03:35:00       SELL     SL           $9707317028417302.00
2025-06-17 04:00:00       2025-06-17 04:51:00       SELL     TP           $9901463368985648.00
2025-06-17 05:00:00       2025-06-17 05:31:00       SELL     SL           $9802448735295792.00
2025-06-17 13:00:00       2025-06-17 13:01:00       SELL     TP           $9998497710001708.00
2025-06-17 13:15:00       2025-06-17 13:41:00       SELL     SL           $9898512732901690.00
2025-06-17 13:45:00       2025-06-17 13:51:00       SELL     TP           $10096482987559724.00
2025-06-17 14:15:00       2025-06-17 17:25:00       SELL     TP           $10298412647310918.00
2025-06-17 17:45:00       2025-06-17 17:46:00       SELL     TP           $10504380900257136.00
2025-06-17 18:00:00       2025-06-17 18:42:00       SELL     TP           $10714468518262278.00
2025-06-17 19:15:00       2025-06-17 19:16:00       SELL     TP           $10928757888627524.00
2025-06-17 19:45:00       2025-06-17 20:15:00       SELL     SL           $10819470309741248.00
2025-06-18 05:00:00       2025-06-18 05:18:00       BUY      SL           $10711275606643836.00
2025-06-18 07:15:00       2025-06-18 07:16:00       SELL     TP           $10925501118776712.00
2025-06-18 11:00:00       2025-06-18 12:47:00       SELL     TP           $11144011141152246.00
2025-06-18 15:30:00       2025-06-18 15:31:00       SELL     TP           $11366891363975290.00
2025-06-18 16:15:00       2025-06-18 16:16:00       SELL     TP           $11594229191254796.00
2025-06-18 19:15:00       2025-06-18 20:04:00       SELL     TP           $11826113775079892.00
2025-06-18 21:30:00       2025-06-18 22:01:00       SELL     TP           $12062636050581490.00
2025-06-18 22:30:00       2025-06-19 01:17:00       SELL     SL           $11942009690075676.00
2025-06-19 09:00:00       2025-06-19 09:21:00       BUY      SL           $11822589593174920.00
2025-06-19 09:30:00       2025-06-19 10:39:00       BUY      TP           $12059041385038418.00
2025-06-19 10:45:00       2025-06-19 11:44:00       SELL     SL           $11938450971188034.00
2025-06-19 12:15:00       2025-06-19 12:16:00       SELL     TP           $12177219990611794.00
2025-06-20 04:15:00       2025-06-20 04:18:00       SELL     TP           $12420764390424030.00
2025-06-20 04:30:00       2025-06-20 04:47:00       SELL     SL           $12296556746519790.00
2025-06-20 05:15:00       2025-06-20 05:37:00       SELL     TP           $12542487881450186.00
2025-06-20 06:30:00       2025-06-20 06:36:00       SELL     TP           $12793337639079190.00
2025-06-20 06:45:00       2025-06-20 07:27:00       SELL     SL           $12665404262688398.00
2025-06-20 09:00:00       2025-06-20 09:01:00       SELL     TP           $12918712347942166.00
2025-06-20 09:45:00       2025-06-20 09:46:00       SELL     TP           $13177086594901010.00
2025-06-20 10:00:00       2025-06-20 10:01:00       SELL     TP           $13440628326799030.00
2025-06-20 10:15:00       2025-06-20 12:28:00       SELL     SL           $13306222043531040.00
2025-06-20 15:30:00       2025-06-20 16:10:00       SELL     SL           $13173159823095730.00
2025-06-23 01:00:00       2025-06-23 12:59:00       SELL     TIMEOUT_SL   $13041428224864772.00
2025-06-23 15:00:00       2025-06-23 16:44:00       SELL     SL           $12911013942616124.00
2025-06-23 17:00:00       2025-06-23 18:02:00       BUY      TP           $13169234221468446.00
2025-06-23 20:00:00       2025-06-23 20:27:00       SELL     TP           $13432618905897814.00
2025-06-23 21:00:00       2025-06-23 21:01:00       SELL     TP           $13701271284015770.00
2025-06-23 21:30:00       2025-06-24 01:02:00       SELL     TP           $13975296709696086.00
2025-06-24 03:00:00       2025-06-24 08:46:00       BUY      SL           $13835543742599126.00
2025-06-24 10:45:00       2025-06-24 10:47:00       SELL     TP           $14112254617451108.00
2025-06-24 11:00:00       2025-06-24 11:26:00       SELL     TP           $14394499709800130.00
2025-06-24 11:30:00       2025-06-24 11:31:00       SELL     TP           $14682389703996132.00
2025-06-24 11:45:00       2025-06-24 12:07:00       SELL     TP           $14976037498076054.00
2025-06-24 16:00:00       2025-06-24 16:02:00       SELL     TP           $15275558248037576.00
2025-06-25 04:30:00       2025-06-25 04:50:00       SELL     SL           $15122802665557200.00
2025-06-25 05:00:00       2025-06-25 10:45:00       SELL     SL           $14971574638901628.00
2025-06-25 12:45:00       2025-06-25 12:46:00       SELL     TP           $15271006131679660.00
2025-06-25 13:00:00       2025-06-25 13:16:00       SELL     SL           $15118296070362864.00
2025-06-25 14:00:00       2025-06-25 14:01:00       SELL     TP           $15420661991770122.00
2025-06-25 15:00:00       2025-06-25 15:01:00       SELL     TP           $15729075231605524.00
2025-06-25 15:15:00       2025-06-25 15:31:00       SELL     TP           $16043656736237634.00
2025-06-26 06:00:00       2025-06-26 06:48:00       SELL     TP           $16364529870962386.00
2025-06-26 09:15:00       2025-06-26 11:57:00       BUY      TP           $16691820468381634.00
2025-06-26 12:00:00       2025-06-26 15:59:00       SELL     TP           $17025656877749266.00
2025-06-26 17:15:00       2025-06-26 17:16:00       BUY      TP           $17366170015304252.00
2025-06-27 04:15:00       2025-06-27 04:16:00       SELL     TP           $17713493415610338.00
2025-06-27 04:30:00       2025-06-27 06:12:00       SELL     TP           $18067763283922544.00
2025-06-27 08:15:00       2025-06-27 08:43:00       SELL     SL           $17887085651083318.00
2025-06-27 08:45:00       2025-06-27 09:39:00       SELL     TP           $18244827364104984.00
2025-06-27 09:45:00       2025-06-27 09:46:00       SELL     TP           $18609723911387084.00
2025-06-27 10:00:00       2025-06-27 16:00:00       SELL     TP           $18981918389614824.00
2025-06-27 17:00:00       2025-06-27 20:47:00       SELL     SL           $18792099205718676.00
2025-06-30 01:30:00       2025-06-30 01:31:00       SELL     TP           $19167941189833048.00
2025-06-30 01:45:00       2025-06-30 02:00:00       SELL     SL           $18976261777934716.00
2025-06-30 02:15:00       2025-06-30 04:04:00       SELL     TP           $19355787013493412.00
2025-06-30 04:15:00       2025-06-30 04:16:00       SELL     TP           $19742902753763280.00
2025-06-30 15:30:00       2025-06-30 15:31:00       SELL     TP           $20137760808838544.00
2025-06-30 17:00:00       2025-06-30 17:01:00       BUY      TP           $20540516025015316.00
2025-07-01 10:15:00       2025-07-01 10:16:00       SELL     TP           $20951326345515624.00
2025-07-01 10:45:00       2025-07-01 10:46:00       SELL     TP           $21370352872425936.00
2025-07-01 11:15:00       2025-07-01 11:16:00       SELL     TP           $21797759929874456.00
2025-07-01 13:00:00       2025-07-01 13:48:00       SELL     SL           $21579782330575712.00
2025-07-01 15:30:00       2025-07-01 15:31:00       SELL     TP           $22011377977187228.00
2025-07-01 18:15:00       2025-07-01 18:54:00       BUY      SL           $21791264197415356.00
2025-07-02 03:00:00       2025-07-02 03:01:00       SELL     TP           $22227089481363664.00
2025-07-02 05:00:00       2025-07-02 05:45:00       BUY      TP           $22671631270990936.00
2025-07-02 06:30:00       2025-07-02 06:49:00       SELL     SL           $22444914958281028.00
2025-07-02 10:15:00       2025-07-02 10:49:00       BUY      TP           $22893813257446648.00
2025-07-02 11:00:00       2025-07-02 11:01:00       SELL     TP           $23351689522595580.00
2025-07-02 11:15:00       2025-07-02 11:56:00       SELL     TP           $23818723313047492.00
2025-07-02 16:00:00       2025-07-02 16:38:00       SELL     TP           $24295097779308440.00
2025-07-02 17:00:00       2025-07-02 17:01:00       BUY      TP           $24780999734894608.00
2025-07-03 02:00:00       2025-07-03 15:30:00       SELL     TP           $25276619729592500.00
2025-07-03 16:15:00       2025-07-03 16:33:00       SELL     SL           $25023853532296576.00
2025-07-03 16:45:00       2025-07-04 10:32:00       SELL     SL           $24773614996973612.00
2025-07-04 12:00:00       2025-07-04 13:41:00       SELL     TP           $25269087296913084.00
2025-07-04 16:30:00       2025-07-04 16:31:00       SELL     TP           $25774469042851344.00
2025-07-07 04:30:00       2025-07-07 04:47:00       SELL     SL           $25516724352422832.00
2025-07-07 05:00:00       2025-07-07 05:48:00       SELL     TP           $26027058839471288.00
2025-07-07 07:00:00       2025-07-07 07:23:00       SELL     TP           $26547600016260712.00
2025-07-07 10:00:00       2025-07-07 10:45:00       SELL     TP           $27078552016585928.00
2025-07-07 16:00:00       2025-07-07 16:28:00       BUY      TP           $27620123056917648.00
2025-07-08 11:00:00       2025-07-08 17:00:00       SELL     TP           $28172525518056000.00
2025-07-08 20:15:00       2025-07-08 21:27:00       SELL     TP           $28735976028417120.00
2025-07-09 04:45:00       2025-07-09 05:40:00       SELL     TP           $29310695548985464.00
2025-07-09 08:00:00       2025-07-09 08:30:00       SELL     TP           $29896909459965172.00
2025-07-09 15:45:00       2025-07-09 16:01:00       SELL     SL           $29597940365365520.00
2025-07-09 16:15:00       2025-07-09 16:39:00       BUY      SL           $29301960961711864.00
2025-07-10 05:30:00       2025-07-10 05:31:00       BUY      TP           $29888000180946100.00
2025-07-10 06:45:00       2025-07-10 06:46:00       BUY      TP           $30485760184565024.00
2025-07-10 07:00:00       2025-07-10 07:53:00       BUY      TP           $31095475388256324.00
2025-07-10 10:30:00       2025-07-10 10:31:00       BUY      TP           $31717384896021452.00
2025-07-10 10:45:00       2025-07-10 11:39:00       BUY      TP           $32351732593941880.00
2025-07-10 14:00:00       2025-07-10 14:17:00       SELL     SL           $32028215268002460.00
2025-07-10 14:45:00       2025-07-10 16:00:00       BUY      TP           $32668779573362508.00
2025-07-10 16:15:00       2025-07-10 16:59:00       SELL     TP           $33322155164829760.00
2025-07-10 17:00:00       2025-07-10 17:01:00       SELL     TP           $33988598268126356.00
2025-07-10 18:15:00       2025-07-10 19:18:00       SELL     TP           $34668370233488884.00
2025-07-11 03:30:00       2025-07-11 03:31:00       SELL     TP           $35361737638158660.00
2025-07-11 04:00:00       2025-07-11 04:01:00       BUY      TP           $36068972390921832.00
2025-07-11 08:15:00       2025-07-11 08:16:00       SELL     TP           $36790351838740272.00
2025-07-11 09:15:00       2025-07-11 09:16:00       SELL     TP           $37526158875515080.00
2025-07-11 09:30:00       2025-07-11 13:26:00       SELL     SL           $37150897286759928.00
2025-07-11 15:00:00       2025-07-11 15:01:00       BUY      TP           $37893915232495128.00
2025-07-11 18:00:00       2025-07-11 18:01:00       SELL     TP           $38651793537145032.00
2025-07-11 18:15:00       2025-07-11 18:51:00       SELL     TP           $39424829407887936.00
2025-07-14 11:00:00       2025-07-14 11:02:00       SELL     TP           $40213325996045696.00
2025-07-14 15:45:00       2025-07-14 16:00:00       BUY      SL           $39811192736085240.00
2025-07-14 16:30:00       2025-07-14 16:53:00       SELL     SL           $39413080808724384.00
2025-07-14 17:00:00       2025-07-14 23:50:00       SELL     TP           $40201342424898872.00
2025-07-15 09:00:00       2025-07-15 09:24:00       SELL     TP           $41005369273396848.00
2025-07-15 09:45:00       2025-07-15 09:46:00       BUY      TP           $41825476658864784.00
2025-07-15 11:15:00       2025-07-15 11:16:00       BUY      TP           $42661986192042080.00
2025-07-15 12:00:00       2025-07-15 13:05:00       SELL     SL           $42235366330121656.00
2025-07-15 13:15:00       2025-07-15 14:45:00       SELL     TP           $43080073656724088.00
2025-07-15 15:15:00       2025-07-15 15:16:00       SELL     TP           $43941675129858568.00
2025-07-15 16:00:00       2025-07-15 18:29:00       SELL     TP           $44820508632455736.00
2025-07-15 20:00:00       2025-07-15 20:01:00       SELL     TP           $45716918805104848.00
2025-07-16 15:00:00       2025-07-16 15:32:00       SELL     TP           $46631257181206944.00
2025-07-16 16:30:00       2025-07-16 16:31:00       BUY      TP           $47563882324831080.00
